Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
20-06-2017,25.11133385,25.25866699,24.64866638,24.81599998,111580500,0,0
21-06-2017,24.95666695,25.13266754,24.53466606,25.09333229,73848000,0,0
22-06-2017,25.19933319,25.66666794,24.9046669,25.50733376,112947000,0,0
23-06-2017,25.49666786,25.79933357,25.29000092,25.56333351,96687000,0,0
26-06-2017,25.77933311,25.7966671,24.87333298,25.16600037,99061500,0,0
27-06-2017,25.09333229,25.09333229,24.13466644,24.15800095,104946000,0,0
28-06-2017,24.44533348,24.78266716,24.16799927,24.74933243,94537500,0,0
29-06-2017,24.70733261,24.73333359,23.60666656,24.04999924,123315000,0,0
30-06-2017,24.24733353,24.45133209,23.9746666,24.10733223,87727500,0,0
03-07-2017,24.68266678,24.75666618,23.43333244,23.50799942,94581000,0,0
05-07-2017,23.14666748,23.14933205,21.75533295,21.80599976,255700500,0,0
06-07-2017,21.15066719,21.38599968,20.42000008,20.58866692,289867500,0,0
07-07-2017,20.89999962,21.13333321,20.49200058,20.8813324,212653500,0,0
10-07-2017,20.86000061,21.19599915,20.20866776,21.06999969,207313500,0,0
11-07-2017,21.06666756,21.81866646,20.9533329,21.81466675,173391000,0,0
12-07-2017,22.02666664,22.20666695,21.63333321,21.96800041,155191500,0,0
13-07-2017,22.00733376,22.10666656,21.33133316,21.56066704,128917500,0,0
14-07-2017,21.54599953,21.89466667,21.41466713,21.85199928,84378000,0,0
17-07-2017,21.70266724,21.80666733,20.89666748,21.30466652,148153500,0,0
18-07-2017,21.16666794,21.94199944,21.04400063,21.88266754,95605500,0,0
19-07-2017,21.88199997,22.11000061,21.54800034,21.68400002,95355000,0,0
20-07-2017,21.79333305,22.01466751,21.61333275,21.99466705,77493000,0,0
21-07-2017,21.9640007,22.08399963,21.71999931,21.89333344,73524000,0,0
24-07-2017,22.01600075,22.89333344,22.00066757,22.83466721,129556500,0,0
25-07-2017,23,23.04000092,22.27666664,22.63999939,104838000,0,0
26-07-2017,22.6906662,23.03333282,22.54133224,22.92333221,72312000,0,0
27-07-2017,23.06666756,23.16666794,21.75266647,22.29733276,124536000,0,0
28-07-2017,22.45933342,22.63999939,22.1673336,22.33799934,73206000,0,0
31-07-2017,22.36666679,22.76600075,21.40266609,21.56466675,128026500,0,0
01-08-2017,21.53333282,21.62999916,21.07533264,21.30466652,124546500,0,0
02-08-2017,21.2626667,21.80800056,20.74799919,21.72599983,196372500,0,0
03-08-2017,23.02199936,23.33333206,22.87666702,23.13933372,203025000,0,0
04-08-2017,23.13333321,23.81800079,22.88666725,23.79400063,139033500,0,0
07-08-2017,23.82333374,23.96533394,23.51666641,23.6779995,94867500,0,0
08-08-2017,23.83533287,24.5720005,23.82666779,24.34799957,111747000,0,0
09-08-2017,24.06666756,24.66666794,23.93000031,24.23533249,103381500,0,0
10-08-2017,24.10666656,24.44333267,23.6439991,23.69333267,106393500,0,0
11-08-2017,23.79800034,24.08399963,23.57466698,23.8579998,65487000,0,0
14-08-2017,24.30866623,24.5106678,24.17333221,24.25333214,67788000,0,0
15-08-2017,24.34666634,24.36599922,23.95800018,24.15533257,46276500,0,0
16-08-2017,24.20000076,24.43333244,24.16799927,24.19400024,51207000,0,0
17-08-2017,24.0806675,24.21999931,23.43933296,23.46133232,75415500,0,0
18-08-2017,23.52733231,23.60000038,23.05333328,23.16399956,81123000,0,0
21-08-2017,23.05466652,23.05466652,22.12333298,22.52400017,97431000,0,0
22-08-2017,22.74200058,22.81599998,22.49133301,22.75666618,64830000,0,0
23-08-2017,22.59933281,23.56599998,22.55333328,23.51799965,74317500,0,0
24-08-2017,23.50133324,23.77733231,23.31599998,23.52866745,68770500,0,0
25-08-2017,23.61599922,23.71266747,23.15333366,23.2033329,52260000,0,0
28-08-2017,23.15200043,23.15666771,22.64800072,23.04400063,56460000,0,0
29-08-2017,22.63199997,23.27000046,22.58333206,23.15733337,61105500,0,0
30-08-2017,23.3113327,23.56466675,23.13333321,23.54533386,51193500,0,0
31-08-2017,23.56999969,23.89599991,23.52133369,23.7266674,61092000,0,0
01-09-2017,23.74133301,23.83933258,23.57933235,23.69333267,45742500,0,0
05-09-2017,23.58666611,23.69933319,23.0593338,23.30599976,57526500,0,0
06-09-2017,23.29999924,23.39866638,22.77066612,22.96866608,61371000,0,0
07-09-2017,23.06533241,23.49866676,22.89666748,23.37400055,63588000,0,0
08-09-2017,23.26600075,23.31866646,22.81999969,22.89333344,48952500,0,0
11-09-2017,23.42333221,24.24733353,23.33333206,24.24600029,115006500,0,0
12-09-2017,24.29933357,24.58399963,24.02666664,24.18333244,89593500,0,0
13-09-2017,24.25466728,24.53800011,23.97266769,24.41533279,62778000,0,0
14-09-2017,24.28866768,25.19733238,24.17533302,25.1760006,108037500,0,0
15-09-2017,24.96733284,25.33333206,24.84666634,25.32066727,81307500,0,0
18-09-2017,25.35000038,25.97400093,25.17866707,25.66666794,107820000,0,0
19-09-2017,25.33333206,25.49266624,24.9046669,25.00666618,96778500,0,0
20-09-2017,24.86666679,25.21666718,24.73800087,24.92733383,73786500,0,0
21-09-2017,24.99333382,25.12199974,24.30066681,24.43199921,69273000,0,0
22-09-2017,24.43266678,24.65999985,23.3920002,23.40600014,122391000,0,0
25-09-2017,23.54333305,23.83133316,22.85866737,22.99933243,114088500,0,0
26-09-2017,23.39533234,23.41600037,22.7266674,23.01666641,107344500,0,0
27-09-2017,23.32666779,23.43266678,22.70000076,22.73133278,90904500,0,0
28-09-2017,22.65866661,22.85000038,22.36000061,22.63999939,79794000,0,0
29-09-2017,22.79066658,22.97866631,22.57333374,22.73999977,76606500,0,0
02-10-2017,22.83466721,22.91333389,22.36733246,22.76866722,79302000,0,0
03-10-2017,22.39333344,23.23666763,22.08533287,23.20933342,152304000,0,0
04-10-2017,23.41666794,23.90800095,23.30666733,23.6673336,122452500,0,0
05-10-2017,23.73333359,23.82933235,23.42333221,23.6886673,62575500,0,0
06-10-2017,23.54000092,24.00666618,23.48333359,23.79199982,64462500,0,0
09-10-2017,23.30999947,23.45000076,22.84466743,22.86266708,112405500,0,0
10-10-2017,23.12000084,23.70866776,23.03533363,23.70599937,104677500,0,0
11-10-2017,23.59266663,23.84000015,23.40999985,23.63999939,67512000,0,0
12-10-2017,23.53000069,23.98533249,23.50933266,23.71199989,61305000,0,0
13-10-2017,23.79866791,23.89933205,23.57866669,23.70466614,53107500,0,0
16-10-2017,23.58399963,23.63199997,23.1439991,23.37333298,80632500,0,0
17-10-2017,23.3939991,23.74799919,23.33799934,23.71666718,49399500,0,0
18-10-2017,23.73133278,24.20000076,23.60866737,23.9766674,74086500,0,0
19-10-2017,23.70400047,23.80999947,23.21333313,23.45400047,75927000,0,0
20-10-2017,23.5126667,23.63666725,22.95599937,23.00666618,73956000,0,0
23-10-2017,23.32533264,23.32999992,22.41666794,22.46800041,86209500,0,0
24-10-2017,22.58666611,22.85333252,22.41066742,22.4893322,67375500,0,0
25-10-2017,22.44666672,22.5,21.57066727,21.72266769,128911500,0,0
26-10-2017,21.85199928,22.01533318,21.5466671,21.74466705,75352500,0,0
27-10-2017,21.31666756,21.63933372,21.11066628,21.39133263,104695500,0,0
30-10-2017,21.27866745,21.58533287,21.14999962,21.33866692,63816000,0,0
31-10-2017,21.34866714,22.12999916,21.3453331,22.10199928,85084500,0,0
01-11-2017,22.14999962,22.17399979,21.35066795,21.40533257,126859500,0,0
02-11-2017,20.00866699,20.57933235,19.50866699,19.95066643,296871000,0,0
03-11-2017,19.96666718,20.41666794,19.67533302,20.40600014,133410000,0,0
06-11-2017,20.46666718,20.5,19.93400002,20.18533325,97290000,0,0
07-11-2017,20.06800079,20.43333244,20.00200081,20.40333366,79414500,0,0
08-11-2017,20.36666679,20.45933342,20.08666611,20.29266739,70879500,0,0
09-11-2017,20.16666794,20.29733276,19.75333214,20.19933319,81706500,0,0
10-11-2017,20.16666794,20.55733299,20.12333298,20.19933319,69381000,0,0
13-11-2017,20.00866699,21.12000084,19.9406662,21.02666664,113773500,0,0
14-11-2017,21,21.09000015,20.45999908,20.57999992,85141500,0,0
15-11-2017,20.40066719,20.8326664,20.10000038,20.75333214,89680500,0,0
16-11-2017,20.93266678,21.20933342,20.75333214,20.83333206,87331500,0,0
17-11-2017,21.71133232,21.77799988,20.87666702,21.00333214,206026500,0,0
20-11-2017,20.9193325,21.03333282,20.31666756,20.5826664,123715500,0,0
21-11-2017,20.72400093,21.21533394,20.5806675,21.18733215,108919500,0,0
22-11-2017,21.11800003,21.16133308,20.78933334,20.84000015,73764000,0,0
24-11-2017,20.9193325,21.09399986,20.73333359,21.03666687,48661500,0,0
27-11-2017,20.88333321,21.15600014,20.63400078,21.1206665,68338500,0,0
28-11-2017,21.09066772,21.33333206,20.9279995,21.17000008,74242500,0,0
29-11-2017,21.15333366,21.20000076,20.08200073,20.50266647,131511000,0,0
30-11-2017,20.57066727,20.71333313,20.30266762,20.59000015,65274000,0,0
01-12-2017,20.36266708,20.68799973,20.33666611,20.43533325,64393500,0,0
04-12-2017,20.43333244,20.55133247,20.04066658,20.34666634,87526500,0,0
05-12-2017,20.13333321,20.53333282,20.06666756,20.24666786,69697500,0,0
06-12-2017,20.00666618,20.89266777,20,20.88400078,107929500,0,0
07-12-2017,20.79999924,21.24200058,20.73666763,20.74933243,71709000,0,0
08-12-2017,20.97333336,21.13199997,20.75066757,21.00866699,52027500,0,0
11-12-2017,20.97533226,21.93400002,20.91666794,21.92733383,119070000,0,0
12-12-2017,22.03000069,22.7626667,22.00200081,22.73533249,130998000,0,0
13-12-2017,22.72866631,22.94799995,22.43333244,22.60199928,93322500,0,0
14-12-2017,22.73399925,23.16266632,22.45999908,22.52599907,86998500,0,0
15-12-2017,22.80266762,22.92666626,22.38400078,22.89666748,103998000,0,0
18-12-2017,22.99333382,23.11533356,22.50533295,22.59133339,82143000,0,0
19-12-2017,22.68400002,22.76600075,22.02000046,22.07333374,102375000,0,0
20-12-2017,22.17933273,22.20666695,21.6693325,21.93199921,89307000,0,0
21-12-2017,21.97266769,22.24933243,21.81399918,22.11066628,65778000,0,0
22-12-2017,21.96733284,22.0613327,21.6546669,21.68000031,63237000,0,0
26-12-2017,21.58866692,21.59600067,21.10533333,21.15266609,65676000,0,0
27-12-2017,21.06666756,21.17866707,20.71666718,20.77599907,70681500,0,0
28-12-2017,20.78333282,21.05466652,20.63599968,21.02400017,64744500,0,0
29-12-2017,21.07866669,21.09399986,20.66666794,20.75666618,56658000,0,0
02-01-2018,20.79999924,21.47400093,20.73333359,21.3686676,65283000,0,0
03-01-2018,21.39999962,21.68333244,21.03666687,21.14999962,67822500,0,0
04-01-2018,20.8579998,21.23666763,20.37866783,20.9746666,149194500,0,0
05-01-2018,21.1079998,21.14933205,20.79999924,21.10533333,68868000,0,0
08-01-2018,21.06666756,22.46800041,21.03333282,22.42733383,147891000,0,0
09-01-2018,22.34399986,22.58666611,21.82666779,22.24600029,107199000,0,0
10-01-2018,22.14666748,22.46666718,22,22.31999969,64648500,0,0
11-01-2018,22.34933281,22.9873333,22.21733284,22.53000069,99682500,0,0
12-01-2018,22.57533264,22.69400024,22.24466705,22.41466713,72376500,0,0
16-01-2018,22.50266647,23,22.31999969,22.67066765,97114500,0,0
17-01-2018,22.69799995,23.26666641,22.64999962,23.1439991,106552500,0,0
18-01-2018,23.04466629,23.48666763,22.91600037,22.97133255,85287000,0,0
19-01-2018,23,23.37266731,22.84000015,23.33466721,73324500,0,0
22-01-2018,23.29333305,23.85533333,23.28000069,23.43733215,93156000,0,0
23-01-2018,24,24.03333282,23.39999962,23.51933289,81981000,0,0
24-01-2018,23.63866615,23.64999962,22.90133286,23.0593338,79312500,0,0
25-01-2018,23.21800041,23.28000069,22.42666626,22.50933266,101104500,0,0
26-01-2018,22.76666641,22.93333244,22.38066673,22.85666656,68091000,0,0
29-01-2018,22.65666771,23.38999939,22.55200005,23.30200005,71206500,0,0
30-01-2018,23.00933266,23.21800041,22.8113327,23.05466652,70765500,0,0
31-01-2018,23.1673336,23.74600029,23.0126667,23.6206665,93211500,0,0
01-02-2018,23.39999962,23.97733307,23.24200058,23.28333282,62965500,0,0
02-02-2018,23.22933388,23.46333313,22.70066643,22.91666794,55572000,0,0
05-02-2018,22.53133392,22.96466637,22.20000076,22.20866776,66961500,0,0
06-02-2018,21.68066788,22.41466713,21.56666756,22.26466751,76326000,0,0
07-02-2018,22.59933281,23.06666756,22.37733269,23,104538000,0,0
08-02-2018,22.88733292,23.24133301,20.97333336,21.01533318,154719000,0,0
09-02-2018,21.32866669,21.39866638,19.65066719,20.69466782,194005500,0,0
12-02-2018,21.07533264,21.20533371,20.41666794,21.04866791,93417000,0,0
13-02-2018,21.00133324,21.61266708,20.83399963,21.57733345,68403000,0,0
14-02-2018,21.38933372,21.74466705,21.23466682,21.4873333,59260500,0,0
15-02-2018,21.63333321,22.27466774,21.49333382,22.27133369,88693500,0,0
16-02-2018,22.16666794,22.87466621,22.10933304,22.36599922,84639000,0,0
20-02-2018,22.29800034,22.72266769,22.10000038,22.31800079,60141000,0,0
21-02-2018,22.40200043,22.64599991,22.21133232,22.21999931,48294000,0,0
22-02-2018,22.3686676,23.16266632,22.31666756,23.07799911,104547000,0,0
23-02-2018,23.1886673,23.66600037,23.13999939,23.46999931,87261000,0,0
26-02-2018,23.56666756,23.93333244,23.49066734,23.82799911,65100000,0,0
27-02-2018,23.75,23.99933243,23.33399963,23.39933205,71961000,0,0
28-02-2018,23.50466728,23.68266678,22.81466675,22.8706665,91045500,0,0
01-03-2018,23.00066757,23.24466705,22.00466728,22.06200027,103284000,0,0
02-03-2018,21.79866791,22.34799957,21.53133392,22.34133339,76392000,0,0
05-03-2018,22.15933228,22.51666641,21.95266724,22.22333336,57357000,0,0
06-03-2018,22.25,22.42466736,21.80200005,21.87999916,64285500,0,0
07-03-2018,21.69599915,22.16666794,21.44933319,22.15333366,75109500,0,0
08-03-2018,22.1906662,22.21999931,21.75133324,21.94000053,53493000,0,0
09-03-2018,21.60666656,21.89933205,21.49133301,21.8113327,82602000,0,0
12-03-2018,21.90733337,23.14733315,21.76666641,23.0340004,123960000,0,0
13-03-2018,21.90733337,23.14733315,21.76666641,22.78933334,89487000,0,0
14-03-2018,22.45066643,22.65399933,21.5953331,21.7753334,119511000,0,0
15-03-2018,21.95866776,22.19000053,21.40666771,21.70666695,98472000,0,0
16-03-2018,21.52866745,21.82666779,21.27133369,21.42333221,91759500,0,0
19-03-2018,21.10000038,21.38333321,20.64466667,20.90399933,112264500,0,0
20-03-2018,20.99133301,21.08333206,20.58399963,20.7033329,71464500,0,0
21-03-2018,20.68333244,21.49600029,20.67933273,21.10199928,89376000,0,0
22-03-2018,20.9260006,21.25466728,20.54533386,20.60666656,74097000,0,0
23-03-2018,20.75,20.75,20.03000069,20.10266685,99823500,0,0
26-03-2018,20.4893322,20.50600052,19.42399979,20.27866745,125628000,0,0
27-03-2018,20.26666641,20.28466606,18.47866631,18.61199951,208080000,0,0
28-03-2018,17.63866615,17.91200066,16.80666733,17.18533325,315021000,0,0
29-03-2018,17.09933281,18.06399918,16.54733276,17.74200058,227560500,0,0
02-04-2018,17.08399963,17.35533333,16.30599976,16.83200073,241710000,0,0
03-04-2018,17.98800087,18.22333336,16.9659996,17.83533287,282666000,0,0
04-04-2018,16.85199928,19.2246666,16.79999924,19.1293335,298450500,0,0
05-04-2018,19.28933334,20.4173336,19.21333313,20.3813324,286816500,0,0
06-04-2018,20.06666756,20.6186676,19.70000076,19.9533329,202804500,0,0
09-04-2018,20.02466774,20.63333321,19.28066635,19.31066704,153747000,0,0
10-04-2018,19.93133354,20.47333336,19.57866669,20.31333351,164847000,0,0
11-04-2018,20.04933357,20.59866714,19.97733307,20.06200027,112243500,0,0
12-04-2018,20.1546669,20.26333237,19.57866669,19.60533333,114132000,0,0
13-04-2018,20.23999977,20.26333237,19.73200035,20.02266693,109908000,0,0
16-04-2018,19.93333244,19.97733307,19.26733208,19.41399956,95077500,0,0
17-04-2018,19.25799942,19.47800064,18.83399963,19.17933273,105000000,0,0
18-04-2018,19.40533257,20.01600075,19.21066666,19.55666733,98365500,0,0
19-04-2018,19.40533257,20.06733322,19.23666763,20.00533295,91359000,0,0
20-04-2018,19.6779995,19.99866676,19.31666756,19.34933281,84418500,0,0
23-04-2018,19.4193325,19.44133377,18.8220005,18.89133263,73401000,0,0
24-04-2018,19,19.13933372,18.56399918,18.89733315,85279500,0,0
25-04-2018,18.89999962,19.0106678,18.48333359,18.71266747,60204000,0,0
26-04-2018,18.58333206,19.05266762,18.43333244,19.03199959,65340000,0,0
27-04-2018,19.02466774,19.6313324,18.92200089,19.60533333,65469000,0,0
30-04-2018,19.5739994,19.91533279,19.5,19.59333229,63423000,0,0
01-05-2018,19.56733322,20.05466652,19.54800034,19.99466705,69384000,0,0
02-05-2018,19.9046669,20.45666695,19.85199928,20.07666779,134556000,0,0
03-05-2018,18.58600044,19.20266724,18.34866714,18.96333313,260281500,0,0
04-05-2018,18.86666679,19.79066658,18.63466644,19.6060009,128541000,0,0
07-05-2018,19.83333206,20.39733315,19.6779995,20.18466759,130173000,0,0
08-05-2018,20.05333328,20.51666641,19.93333244,20.1313324,88950000,0,0
09-05-2018,20.02733231,20.46733284,20.00333214,20.45666695,85911000,0,0
10-05-2018,20.5,20.86599922,20.27400017,20.33466721,84774000,0,0
11-05-2018,20.51333237,20.59199905,19.9386673,20.07066727,70194000,0,0
14-05-2018,20.22133255,20.32933235,19.44133377,19.46466637,109302000,0,0
15-05-2018,19.00066757,19.13066673,18.70000076,18.94533348,142788000,0,0
16-05-2018,18.92200089,19.25399971,18.77066612,19.09866714,85110000,0,0
17-05-2018,19.05999947,19.27933311,18.93133354,18.96933365,66309000,0,0
18-05-2018,18.9766674,18.9766674,18.26666641,18.45466614,108778500,0,0
21-05-2018,18.75533295,19.43266678,18.75333214,18.9659996,137739000,0,0
22-05-2018,19.18400002,19.20000076,18.22800064,18.33399963,134187000,0,0
23-05-2018,18.51733208,18.66066742,18.26666641,18.60466766,89776500,0,0
24-05-2018,18.55999947,18.74066734,18.32600021,18.5233326,62650500,0,0
25-05-2018,18.50866699,18.64266777,18.37400055,18.59000015,58126500,0,0
29-05-2018,18.56733322,19.10000038,18.40999985,18.9173336,84999000,0,0
30-05-2018,18.88599968,19.6673336,18.7733326,19.44799995,112345500,0,0
31-05-2018,19.14733315,19.3579998,18.86199951,18.98200035,88795500,0,0
01-06-2018,19.05733299,19.46333313,18.92266655,19.45466614,81366000,0,0
04-06-2018,19.62266731,19.93333244,19.56999969,19.78266716,71967000,0,0
05-06-2018,19.84666634,19.85333252,19.11599922,19.40866661,89928000,0,0
06-06-2018,20.03333282,21.47800064,19.83200073,21.29999924,281509500,0,0
07-06-2018,21.07666779,22,20.90533257,21.07266617,215179500,0,0
08-06-2018,21.26666641,21.63199997,21.14333344,21.17733383,123078000,0,0
11-06-2018,21.50066757,22.31066704,21.5,22.13999939,197752500,0,0
12-06-2018,22.97999954,23.66466713,22.53333282,22.85133362,335211000,0,0
13-06-2018,23.11400032,23.14666748,22.65333366,22.98533249,142047000,0,0
14-06-2018,23.17533302,23.91666794,23.10666656,23.84799957,164715000,0,0
15-06-2018,23.58933258,24.3113327,23.41666794,23.87800026,162724500,0,0
18-06-2018,23.69333267,24.91533279,23.63333321,24.72200012,181098000,0,0
19-06-2018,24.34399986,24.66666794,23.08333206,23.50333214,191428500,0,0
20-06-2018,23.86933327,24.29199982,23.46666718,24.14800072,125755500,0,0
21-06-2018,24.13333321,24.41399956,23.08466721,23.1673336,119506500,0,0
22-06-2018,23.43600082,23.48333359,22.13333321,22.24200058,153991500,0,0
25-06-2018,22.00799942,22.56466675,21.83333206,22.20066643,103969500,0,0
26-06-2018,22.40333366,22.90333366,21.71999931,22.79999924,111787500,0,0
27-06-2018,23,23.38599968,22.63333321,22.96666718,125005500,0,0
28-06-2018,23.24399948,23.80133247,23.0739994,23.32866669,125970000,0,0
29-06-2018,23.55533218,23.59066772,22.82733345,22.86333275,97386000,0,0
02-07-2018,24.00466728,24.31866646,21.98999977,22.33799934,281397000,0,0
03-07-2018,22.11666679,22.16600037,20.64599991,20.72400093,184239000,0,0
05-07-2018,20.9173336,20.95933342,19.74799919,20.61066628,262146000,0,0
06-07-2018,20.32999992,20.80466652,20.13333321,20.59333229,132982500,0,0
09-07-2018,20.79933357,21.23466682,20.53333282,21.23399925,113952000,0,0
10-07-2018,21.63733292,21.8453331,21.28000069,21.49799919,142072500,0,0
11-07-2018,21.05333328,21.46266747,21.00466728,21.26399994,73261500,0,0
12-07-2018,21.42866707,21.54866791,20.85133362,21.11400032,85818000,0,0
13-07-2018,21.03866768,21.30533218,20.61666679,21.25799942,88047000,0,0
16-07-2018,20.78066635,21.0106678,20.41666794,20.67333221,117280500,0,0
17-07-2018,20.58733368,21.64933205,20.56666756,21.5126667,104943000,0,0
18-07-2018,21.66666794,21.70000076,21.08333206,21.59000015,84363000,0,0
19-07-2018,21.08866692,21.56933212,20.93400002,21.34866714,88729500,0,0
20-07-2018,21.41533279,21.54933357,20.78066635,20.90533257,77433000,0,0
23-07-2018,20.12266731,20.36666679,19.52400017,20.21333313,164893500,0,0
24-07-2018,20.29466629,20.51466751,19.50333214,19.82866669,143862000,0,0
25-07-2018,19.78266716,20.64133263,19.63333321,20.5826664,106131000,0,0
26-07-2018,20.32333374,20.71333313,20.24266624,20.44333267,69457500,0,0
27-07-2018,20.48333359,20.5126667,19.68933296,19.81200027,85549500,0,0
30-07-2018,19.7266674,19.73999977,19.07533264,19.34466743,102211500,0,0
31-07-2018,19.48333359,19.88800049,19.27133369,19.87599945,76153500,0,0
01-08-2018,19.86599922,20.20000076,19.53333282,20.05599976,151941000,0,0
02-08-2018,21.89599991,23.3326664,21.54400063,23.30266762,348225000,0,0
03-08-2018,23.18733215,23.66666794,22.83533287,23.21133232,204847500,0,0
06-08-2018,23.03066635,23.66533279,22.78800011,22.79933357,128464500,0,0
07-08-2018,22.92266655,25.8306675,22.61000061,25.30466652,463137000,0,0
08-08-2018,24.6060009,25.50933266,24.4746666,24.68933296,368568000,0,0
09-08-2018,24.37000084,24.46733284,23.04866791,23.49666786,257757000,0,0
10-08-2018,23.60000038,24,23.06666756,23.69933319,173280000,0,0
13-08-2018,24.07533264,24.21266747,23.26799965,23.7606678,156958500,0,0
14-08-2018,23.89666748,23.94666672,23.13999939,23.1760006,104796000,0,0
15-08-2018,22.79400063,22.9659996,22.14266777,22.57933235,136519500,0,0
16-08-2018,22.66066742,22.81866646,22.25466728,22.36333275,90960000,0,0
17-08-2018,21.56666756,21.78466606,20.23533249,20.36666679,284379000,0,0
20-08-2018,19.44666672,20.56666756,19.21333313,20.56266785,261034500,0,0
21-08-2018,20.70733261,21.65266609,20.60000038,21.45999908,197583000,0,0
22-08-2018,21.39133263,21.59199905,20.97800064,21.44266701,89190000,0,0
23-08-2018,21.27599907,21.82133293,21.20666695,21.34000015,77209500,0,0
24-08-2018,21.37999916,21.59000015,21.29333305,21.52133369,54039000,0,0
27-08-2018,21.20000076,21.49600029,20.58733368,21.28466606,196189500,0,0
28-08-2018,21.22733307,21.25866699,20.74600029,20.79066658,114736500,0,0
29-08-2018,20.68466759,20.79000092,20.24600029,20.33399963,111711000,0,0
30-08-2018,20.15066719,20.30666733,19.84799957,20.20999908,108250500,0,0
31-08-2018,20.13333321,20.35400009,19.90666771,20.11066628,80626500,0,0
04-09-2018,19.79599953,19.8793335,19.20000076,19.26333237,125257500,0,0
05-09-2018,19.00333214,19.1186676,18.47866631,18.7159996,115812000,0,0
06-09-2018,18.98666763,19.41133308,18.59199905,18.72999954,112212000,0,0
07-09-2018,17.34000015,17.88999939,16.81666756,17.54933357,337378500,0,0
10-09-2018,18.21733284,19.06866646,18.06666756,19.03333282,214252500,0,0
11-09-2018,18.6313324,18.79999924,18.23666763,18.6293335,137550000,0,0
12-09-2018,18.7626667,19.5,18.57666779,19.36933327,150231000,0,0
13-09-2018,19.20133209,19.66666794,19.01199913,19.29733276,95104500,0,0
14-09-2018,19.25066757,19.8220005,19.10133362,19.68000031,101484000,0,0
17-09-2018,19.33600044,20.05800056,19.20866776,19.65600014,103314000,0,0
18-09-2018,19.77933311,20.1760006,18.36666679,18.99733353,248212500,0,0
19-09-2018,18.70066643,20,18.70000076,19.93466759,124423500,0,0
20-09-2018,20.2373333,20.39866638,19.55533218,19.88866615,110241000,0,0
21-09-2018,19.84666634,20.03866768,19.69133377,19.94000053,75757500,0,0
24-09-2018,19.89866638,20.20000076,19.5720005,19.97866631,72645000,0,0
25-09-2018,20,20.30666733,19.76666641,20.06599998,67225500,0,0
26-09-2018,20.12733269,20.9260006,20.0739994,20.63866615,117648000,0,0
27-09-2018,20.86000061,20.99733353,20.46066666,20.50133324,127636500,0,0
28-09-2018,18.01733208,18.53333282,17.3706665,17.65133286,504745500,0,0
01-10-2018,20.38466644,20.7626667,20.06999969,20.71333313,326664000,0,0
02-10-2018,20.93000031,21.12266731,19.94333267,20.06800079,176152500,0,0
03-10-2018,20.22200012,20.30666733,19.43799973,19.65333366,119925000,0,0
04-10-2018,19.59666634,19.60000038,18.51133347,18.78866768,147213000,0,0
05-10-2018,18.30999947,18.32533264,17.33333206,17.46333313,269167500,0,0
08-10-2018,17.63466644,17.85066795,16.60000038,16.70400047,202090500,0,0
09-10-2018,17.01666641,17.78466606,16.88666725,17.52000046,180909000,0,0
10-10-2018,17.64066696,17.70066643,16.51799965,17.12533379,192229500,0,0
11-10-2018,17.16866684,17.48333359,16.60199928,16.81533241,122515500,0,0
12-10-2018,17.39999962,17.4659996,16.80066681,17.25200081,108021000,0,0
15-10-2018,17.27066612,17.55200005,16.96933365,17.30599976,93000000,0,0
16-10-2018,17.71333313,18.49200058,17.48266792,18.43933296,142896000,0,0
17-10-2018,18.82666779,18.84666634,17.71999931,18.1186676,129832500,0,0
18-10-2018,17.95266724,18.06666756,17.53333282,17.59399986,81318000,0,0
19-10-2018,17.82600021,17.97733307,16.89999962,17.33333206,140632500,0,0
22-10-2018,17.37866783,17.45733261,16.83933258,17.39666748,84004500,0,0
23-10-2018,17.59133339,19.86199951,17.47333336,19.60933304,285417000,0,0
24-10-2018,20.06999969,20.29599953,19.04866791,19.23333359,300874500,0,0
25-10-2018,21.14800072,21.39999962,20.06733322,20.99066734,312610500,0,0
26-10-2018,20.54999924,22.65999985,20.44333267,22.05999947,411382500,0,0
29-10-2018,22.49799919,23.1439991,21.76666641,22.32333374,217290000,0,0
30-10-2018,21.89266777,22.52666664,21.48399925,21.99333382,136900500,0,0
31-10-2018,22.1693325,22.79999924,21.94000053,22.48800087,114364500,0,0
01-11-2018,22.55066681,23.18933296,22.31533241,22.95199966,120001500,0,0
02-11-2018,22.91600037,23.28000069,22.72733307,23.09399986,117120000,0,0
05-11-2018,22.70000076,22.93066788,22.00933266,22.76000023,117465000,0,0
06-11-2018,22.60466766,23.25333214,22.40600014,22.7373333,101443500,0,0
07-11-2018,22.88933372,23.41200066,22.71999931,23.21066666,110617500,0,0
08-11-2018,23.23333359,23.83866692,23.22933388,23.42666626,106360500,0,0
09-11-2018,23.26666641,23.60000038,23.01533318,23.36733246,76482000,0,0
12-11-2018,23.2246666,23.31866646,22.02266693,22.08533287,104122500,0,0
13-11-2018,22.21066666,22.97999954,22.14666748,22.58200073,81729000,0,0
14-11-2018,22.84666634,23.14066696,22.4766674,22.93333244,75604500,0,0
15-11-2018,22.8220005,23.23866653,22.60266685,23.22933388,69385500,0,0
16-11-2018,23.0126667,23.71333313,23.00799942,23.6206665,108093000,0,0
19-11-2018,23.75600052,24.45000076,23.5253334,23.56466675,145633500,0,0
20-11-2018,22.78333282,23.31999969,22.23666763,23.16600037,120070500,0,0
